INTKEY,STRINGKEY,INTNUM,STRINGNUM,FLOATNUM,LONGNUM,DOUBLENUM,BYTENUM,DATEVALUE,TIMEVALUE,TIMESTAMPVALUE,BOOLEANVALUE,CHARVALUE,SHORTVALUE,BIGINTEGERVALUE,BIGDECIMALVALUE,objectvalue
1710,"1710",-3289,"-3289",-3289,-3289,-3289,52,"2004-09-06 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 00:28:30.0",1,"0",-31058,-3289,-3289,NULL
1711,"1711",-3288,"-3288",-3288,-3288,-3288,53,"2004-09-07 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 00:28:31.0",0,"1",-31057,-3288,-3288,"-3288"
1712,"1712",NULL,"-3287",-3287,-3287,-3287,54,"2004-09-08 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 00:28:32.0",1,"0",-31056,-3287,-3287,"-3287"
1713,"1713",-3286,NULL,-3286,-3286,-3286,55,"2004-09-09 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:28:33.0",0,"1",-31055,-3286,-3286,"-3286"
1714,"1714",-3285,"-3285",NULL,-3285,-3285,56,"2004-09-10 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:28:34.0",1,"0",-31054,-3285,-3285,"-3285"
1715,"1715",-3284,"-3284",-3284,NULL,-3284,57,"2004-09-11 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:28:35.0",0,"1",-31053,-3284,-3284,"-3284"
1716,"1716",-3283,"-3283",-3283,-3283,NULL,58,"2004-09-12 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:28:36.0",1,"0",-31052,-3283,-3283,"-3283"
1717,"1717",-3282,"-3282",-3282,-3282,-3282,NULL,"2004-09-13 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:28:37.0",0,"1",-31051,-3282,-3282,"-3282"
1718,"1718",-3281,"-3281",-3281,-3281,-3281,60,NULL,"1970-01-01 14:00:00.0","2000-01-01 00:28:38.0",1,"0",-31050,-3281,-3281,"-3281"
1719,"1719",-3280,"-3280",-3280,-3280,-3280,61,"2004-09-15 00:00:00.0",NULL,"2000-01-01 00:28:39.0",0,"1",-31049,-3280,-3280,"-3280"
1720,"1720",-3279,"-3279",-3279,-3279,-3279,62,"2004-09-16 00:00:00.0","1970-01-01 16:00:00.0",NULL,1,"0",-31048,-3279,-3279,"-3279"
1721,"1721",-3278,"-3278",-3278,-3278,-3278,63,"2004-09-17 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:28:41.0",0,"1",-31047,-3278,-3278,"-3278"
1722,"1722",-3277,"-3277",-3277,-3277,-3277,64,"2004-09-18 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:28:42.0",1,NULL,-31046,-3277,-3277,"-3277"
1723,"1723",-3276,"-3276",-3276,-3276,-3276,65,"2004-09-19 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:28:43.0",0,"1",NULL,-3276,-3276,"-3276"
1724,"1724",-3275,"-3275",-3275,-3275,-3275,66,"2004-09-20 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:28:44.0",1,"0",-31044,NULL,-3275,"-3275"
1725,"1725",-3274,"-3274",-3274,-3274,-3274,67,"2004-09-21 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:28:45.0",0,"1",-31043,-3274,NULL,"-3274"
1726,"1726",-3273,"-3273",-3273,-3273,-3273,68,"2004-09-22 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 00:28:46.0",1,"0",-31042,-3273,-3273,NULL
1727,"1727",-3272,"-3272",-3272,-3272,-3272,69,"2004-09-23 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 00:28:47.0",0,"1",-31041,-3272,-3272,"-3272"
1728,"1728",NULL,"-3271",-3271,-3271,-3271,70,"2004-09-24 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 00:28:48.0",1,"0",-31040,-3271,-3271,"-3271"
1729,"1729",-3270,NULL,-3270,-3270,-3270,71,"2004-09-25 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:28:49.0",0,"1",-31039,-3270,-3270,"-3270"
1730,"1730",-3269,"-3269",NULL,-3269,-3269,72,"2004-09-26 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:28:50.0",1,"0",-31038,-3269,-3269,"-3269"
1731,"1731",-3268,"-3268",-3268,NULL,-3268,73,"2004-09-27 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:28:51.0",0,"1",-31037,-3268,-3268,"-3268"
1732,"1732",-3267,"-3267",-3267,-3267,NULL,74,"2004-09-28 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:28:52.0",1,"0",-31036,-3267,-3267,"-3267"
1733,"1733",-3266,"-3266",-3266,-3266,-3266,NULL,"2004-09-29 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:28:53.0",0,"1",-31035,-3266,-3266,"-3266"
1734,"1734",-3265,"-3265",-3265,-3265,-3265,76,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:28:54.0",1,"0",-31034,-3265,-3265,"-3265"
1735,"1735",-3264,"-3264",-3264,-3264,-3264,77,"2004-10-01 00:00:00.0",NULL,"2000-01-01 00:28:55.0",0,"1",-31033,-3264,-3264,"-3264"
1736,"1736",-3263,"-3263",-3263,-3263,-3263,78,"2004-10-02 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-31032,-3263,-3263,"-3263"
1737,"1737",-3262,"-3262",-3262,-3262,-3262,79,"2004-10-03 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:28:57.0",0,"1",-31031,-3262,-3262,"-3262"
1738,"1738",-3261,"-3261",-3261,-3261,-3261,80,"2004-10-04 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:28:58.0",1,NULL,-31030,-3261,-3261,"-3261"
1739,"1739",-3260,"-3260",-3260,-3260,-3260,81,"2004-10-05 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:28:59.0",0,"1",NULL,-3260,-3260,"-3260"
1740,"1740",-3259,"-3259",-3259,-3259,-3259,82,"2004-10-06 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:29:00.0",1,"0",-31028,NULL,-3259,"-3259"
1741,"1741",-3258,"-3258",-3258,-3258,-3258,83,"2004-10-07 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:29:01.0",0,"1",-31027,-3258,NULL,"-3258"
1742,"1742",-3257,"-3257",-3257,-3257,-3257,84,"2004-10-08 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 00:29:02.0",1,"0",-31026,-3257,-3257,NULL
1743,"1743",-3256,"-3256",-3256,-3256,-3256,85,"2004-10-09 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 00:29:03.0",0,"1",-31025,-3256,-3256,"-3256"
1744,"1744",NULL,"-3255",-3255,-3255,-3255,86,"2004-10-10 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 00:29:04.0",1,"0",-31024,-3255,-3255,"-3255"
1745,"1745",-3254,NULL,-3254,-3254,-3254,87,"2004-10-11 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:29:05.0",0,"1",-31023,-3254,-3254,"-3254"
1746,"1746",-3253,"-3253",NULL,-3253,-3253,88,"2004-10-12 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:29:06.0",1,"0",-31022,-3253,-3253,"-3253"
1747,"1747",-3252,"-3252",-3252,NULL,-3252,89,"2004-10-13 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:29:07.0",0,"1",-31021,-3252,-3252,"-3252"
1748,"1748",-3251,"-3251",-3251,-3251,NULL,90,"2004-10-14 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:29:08.0",1,"0",-31020,-3251,-3251,"-3251"
1749,"1749",-3250,"-3250",-3250,-3250,-3250,NULL,"2004-10-15 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:29:09.0",0,"1",-31019,-3250,-3250,"-3250"
1750,"1750",-3249,"-3249",-3249,-3249,-3249,92,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:29:10.0",1,"0",-31018,-3249,-3249,"-3249"
1751,"1751",-3248,"-3248",-3248,-3248,-3248,93,"2004-10-17 00:00:00.0",NULL,"2000-01-01 00:29:11.0",0,"1",-31017,-3248,-3248,"-3248"
1752,"1752",-3247,"-3247",-3247,-3247,-3247,94,"2004-10-18 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-31016,-3247,-3247,"-3247"
1753,"1753",-3246,"-3246",-3246,-3246,-3246,95,"2004-10-19 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:29:13.0",0,"1",-31015,-3246,-3246,"-3246"
1754,"1754",-3245,"-3245",-3245,-3245,-3245,96,"2004-10-20 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:29:14.0",1,NULL,-31014,-3245,-3245,"-3245"
1755,"1755",-3244,"-3244",-3244,-3244,-3244,97,"2004-10-21 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:29:15.0",0,"1",NULL,-3244,-3244,"-3244"
1756,"1756",-3243,"-3243",-3243,-3243,-3243,98,"2004-10-22 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:29:16.0",1,"0",-31012,NULL,-3243,"-3243"
1757,"1757",-3242,"-3242",-3242,-3242,-3242,99,"2004-10-23 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:29:17.0",0,"1",-31011,-3242,NULL,"-3242"
1758,"1758",-3241,"-3241",-3241,-3241,-3241,100,"2004-10-24 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 00:29:18.0",1,"0",-31010,-3241,-3241,NULL
1759,"1759",-3240,"-3240",-3240,-3240,-3240,101,"2004-10-25 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 00:29:19.0",0,"1",-31009,-3240,-3240,"-3240"
1760,"1760",NULL,"-3239",-3239,-3239,-3239,102,"2004-10-26 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 00:29:20.0",1,"0",-31008,-3239,-3239,"-3239"
1761,"1761",-3238,NULL,-3238,-3238,-3238,103,"2004-10-27 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:29:21.0",0,"1",-31007,-3238,-3238,"-3238"
1762,"1762",-3237,"-3237",NULL,-3237,-3237,104,"2004-10-28 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:29:22.0",1,"0",-31006,-3237,-3237,"-3237"
1763,"1763",-3236,"-3236",-3236,NULL,-3236,105,"2004-10-29 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:29:23.0",0,"1",-31005,-3236,-3236,"-3236"
1764,"1764",-3235,"-3235",-3235,-3235,NULL,106,"2004-10-30 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:29:24.0",1,"0",-31004,-3235,-3235,"-3235"
1765,"1765",-3234,"-3234",-3234,-3234,-3234,NULL,"2004-10-31 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:29:25.0",0,"1",-31003,-3234,-3234,"-3234"
1766,"1766",-3233,"-3233",-3233,-3233,-3233,108,NULL,"1970-01-01 14:00:00.0","2000-01-01 00:29:26.0",1,"0",-31002,-3233,-3233,"-3233"
1767,"1767",-3232,"-3232",-3232,-3232,-3232,109,"2004-11-02 00:00:00.0",NULL,"2000-01-01 00:29:27.0",0,"1",-31001,-3232,-3232,"-3232"
1768,"1768",-3231,"-3231",-3231,-3231,-3231,110,"2004-11-03 00:00:00.0","1970-01-01 16:00:00.0",NULL,1,"0",-31000,-3231,-3231,"-3231"
1769,"1769",-3230,"-3230",-3230,-3230,-3230,111,"2004-11-04 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:29:29.0",0,"1",-30999,-3230,-3230,"-3230"
1770,"1770",-3229,"-3229",-3229,-3229,-3229,112,"2004-11-05 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:29:30.0",1,NULL,-30998,-3229,-3229,"-3229"
1771,"1771",-3228,"-3228",-3228,-3228,-3228,113,"2004-11-06 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:29:31.0",0,"1",NULL,-3228,-3228,"-3228"
1772,"1772",-3227,"-3227",-3227,-3227,-3227,114,"2004-11-07 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:29:32.0",1,"0",-30996,NULL,-3227,"-3227"
1773,"1773",-3226,"-3226",-3226,-3226,-3226,115,"2004-11-08 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:29:33.0",0,"1",-30995,-3226,NULL,"-3226"
1774,"1774",-3225,"-3225",-3225,-3225,-3225,116,"2004-11-09 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 00:29:34.0",1,"0",-30994,-3225,-3225,NULL
1775,"1775",-3224,"-3224",-3224,-3224,-3224,117,"2004-11-10 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 00:29:35.0",0,"1",-30993,-3224,-3224,"-3224"
1776,"1776",NULL,"-3223",-3223,-3223,-3223,118,"2004-11-11 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 00:29:36.0",1,"0",-30992,-3223,-3223,"-3223"
1777,"1777",-3222,NULL,-3222,-3222,-3222,119,"2004-11-12 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:29:37.0",0,"1",-30991,-3222,-3222,"-3222"
2499,"2499",-2500,"-2500",-2500,NULL,-2500,-77,"2006-11-04 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:41:39.0",0,"1",-30269,-2500,-2500,"-2500"
2019,"2019",-2980,"-2980",-2980,NULL,-2980,-107,"2005-07-12 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:33:39.0",0,"1",-30749,-2980,-2980,"-2980"
2020,"2020",-2979,"-2979",-2979,-2979,NULL,-108,"2005-07-13 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:33:40.0",1,"0",-30748,-2979,-2979,"-2979"
2021,"2021",-2978,"-2978",-2978,-2978,-2978,NULL,"2005-07-14 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:33:41.0",0,"1",-30747,-2978,-2978,"-2978"
2022,"2022",-2977,"-2977",-2977,-2977,-2977,-110,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:33:42.0",1,"0",-30746,-2977,-2977,"-2977"
2023,"2023",-2976,"-2976",-2976,-2976,-2976,-111,"2005-07-16 00:00:00.0",NULL,"2000-01-01 00:33:43.0",0,"1",-30745,-2976,-2976,"-2976"
2024,"2024",-2975,"-2975",-2975,-2975,-2975,-112,"2005-07-17 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-30744,-2975,-2975,"-2975"
2025,"2025",-2974,"-2974",-2974,-2974,-2974,-113,"2005-07-18 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:33:45.0",0,"1",-30743,-2974,-2974,"-2974"
2026,"2026",-2973,"-2973",-2973,-2973,-2973,-114,"2005-07-19 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:33:46.0",1,NULL,-30742,-2973,-2973,"-2973"
2027,"2027",-2972,"-2972",-2972,-2972,-2972,-115,"2005-07-20 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:33:47.0",0,"1",NULL,-2972,-2972,"-2972"
2028,"2028",-2971,"-2971",-2971,-2971,-2971,-116,"2005-07-21 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:33:48.0",1,"0",-30740,NULL,-2971,"-2971"
2029,"2029",-2970,"-2970",-2970,-2970,-2970,-117,"2005-07-22 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:33:49.0",0,"1",-30739,-2970,NULL,"-2970"
2030,"2030",-2969,"-2969",-2969,-2969,-2969,-118,"2005-07-23 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 00:33:50.0",1,"0",-30738,-2969,-2969,NULL
2031,"2031",-2968,"-2968",-2968,-2968,-2968,-119,"2005-07-24 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 00:33:51.0",0,"1",-30737,-2968,-2968,"-2968"
2032,"2032",NULL,"-2967",-2967,-2967,-2967,-120,"2005-07-25 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 00:33:52.0",1,"0",-30736,-2967,-2967,"-2967"
2033,"2033",-2966,NULL,-2966,-2966,-2966,-121,"2005-07-26 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:33:53.0",0,"1",-30735,-2966,-2966,"-2966"
2034,"2034",-2965,"-2965",NULL,-2965,-2965,-122,"2005-07-27 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:33:54.0",1,"0",-30734,-2965,-2965,"-2965"
2035,"2035",-2964,"-2964",-2964,NULL,-2964,-123,"2005-07-28 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:33:55.0",0,"1",-30733,-2964,-2964,"-2964"
2036,"2036",-2963,"-2963",-2963,-2963,NULL,-124,"2005-07-29 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:33:56.0",1,"0",-30732,-2963,-2963,"-2963"
2037,"2037",-2962,"-2962",-2962,-2962,-2962,NULL,"2005-07-30 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:33:57.0",0,"1",-30731,-2962,-2962,"-2962"
2038,"2038",-2961,"-2961",-2961,-2961,-2961,-126,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:33:58.0",1,"0",-30730,-2961,-2961,"-2961"
2039,"2039",-2960,"-2960",-2960,-2960,-2960,-127,"2005-08-01 00:00:00.0",NULL,"2000-01-01 00:33:59.0",0,"1",-30729,-2960,-2960,"-2960"
2040,"2040",-2959,"-2959",-2959,-2959,-2959,-128,"2005-08-02 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-30728,-2959,-2959,"-2959"
2041,"2041",-2958,"-2958",-2958,-2958,-2958,-127,"2005-08-03 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:34:01.0",0,"1",-30727,-2958,-2958,"-2958"
2042,"2042",-2957,"-2957",-2957,-2957,-2957,-126,"2005-08-04 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:34:02.0",1,NULL,-30726,-2957,-2957,"-2957"
2043,"2043",-2956,"-2956",-2956,-2956,-2956,-125,"2005-08-05 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:34:03.0",0,"1",NULL,-2956,-2956,"-2956"
2044,"2044",-2955,"-2955",-2955,-2955,-2955,-124,"2005-08-06 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:34:04.0",1,"0",-30724,NULL,-2955,"-2955"
2045,"2045",-2954,"-2954",-2954,-2954,-2954,-123,"2005-08-07 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:34:05.0",0,"1",-30723,-2954,NULL,"-2954"
2046,"2046",-2953,"-2953",-2953,-2953,-2953,-122,"2005-08-08 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 00:34:06.0",1,"0",-30722,-2953,-2953,NULL
2047,"2047",-2952,"-2952",-2952,-2952,-2952,-121,"2005-08-09 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 00:34:07.0",0,"1",-30721,-2952,-2952,"-2952"
2048,"2048",NULL,"-2951",-2951,-2951,-2951,-120,"2005-08-10 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 00:34:08.0",1,"0",-30720,-2951,-2951,"-2951"
2049,"2049",-2950,NULL,-2950,-2950,-2950,-119,"2005-08-11 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:34:09.0",0,"1",-30719,-2950,-2950,"-2950"
2050,"2050",-2949,"-2949",NULL,-2949,-2949,-118,"2005-08-12 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:34:10.0",1,"0",-30718,-2949,-2949,"-2949"
2051,"2051",-2948,"-2948",-2948,NULL,-2948,-117,"2005-08-13 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:34:11.0",0,"1",-30717,-2948,-2948,"-2948"
2052,"2052",-2947,"-2947",-2947,-2947,NULL,-116,"2005-08-14 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:34:12.0",1,"0",-30716,-2947,-2947,"-2947"
2053,"2053",-2946,"-2946",-2946,-2946,-2946,NULL,"2005-08-15 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:34:13.0",0,"1",-30715,-2946,-2946,"-2946"
2054,"2054",-2945,"-2945",-2945,-2945,-2945,-114,NULL,"1970-01-01 14:00:00.0","2000-01-01 00:34:14.0",1,"0",-30714,-2945,-2945,"-2945"
2055,"2055",-2944,"-2944",-2944,-2944,-2944,-113,"2005-08-17 00:00:00.0",NULL,"2000-01-01 00:34:15.0",0,"1",-30713,-2944,-2944,"-2944"
2056,"2056",-2943,"-2943",-2943,-2943,-2943,-112,"2005-08-18 00:00:00.0","1970-01-01 16:00:00.0",NULL,1,"0",-30712,-2943,-2943,"-2943"
2057,"2057",-2942,"-2942",-2942,-2942,-2942,-111,"2005-08-19 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:34:17.0",0,"1",-30711,-2942,-2942,"-2942"
2058,"2058",-2941,"-2941",-2941,-2941,-2941,-110,"2005-08-20 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:34:18.0",1,NULL,-30710,-2941,-2941,"-2941"
2059,"2059",-2940,"-2940",-2940,-2940,-2940,-109,"2005-08-21 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:34:19.0",0,"1",NULL,-2940,-2940,"-2940"
2060,"2060",-2939,"-2939",-2939,-2939,-2939,-108,"2005-08-22 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:34:20.0",1,"0",-30708,NULL,-2939,"-2939"
2061,"2061",-2938,"-2938",-2938,-2938,-2938,-107,"2005-08-23 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:34:21.0",0,"1",-30707,-2938,NULL,"-2938"
2062,"2062",-2937,"-2937",-2937,-2937,-2937,-106,"2005-08-24 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 00:34:22.0",1,"0",-30706,-2937,-2937,NULL
2063,"2063",-2936,"-2936",-2936,-2936,-2936,-105,"2005-08-25 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 00:34:23.0",0,"1",-30705,-2936,-2936,"-2936"
2064,"2064",NULL,"-2935",-2935,-2935,-2935,-104,"2005-08-26 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 00:34:24.0",1,"0",-30704,-2935,-2935,"-2935"
2065,"2065",-2934,NULL,-2934,-2934,-2934,-103,"2005-08-27 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:34:25.0",0,"1",-30703,-2934,-2934,"-2934"
2066,"2066",-2933,"-2933",NULL,-2933,-2933,-102,"2005-08-28 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:34:26.0",1,"0",-30702,-2933,-2933,"-2933"
2067,"2067",-2932,"-2932",-2932,NULL,-2932,-101,"2005-08-29 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:34:27.0",0,"1",-30701,-2932,-2932,"-2932"
2068,"2068",-2931,"-2931",-2931,-2931,NULL,-100,"2005-08-30 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:34:28.0",1,"0",-30700,-2931,-2931,"-2931"
2069,"2069",-2930,"-2930",-2930,-2930,-2930,NULL,"2005-08-31 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:34:29.0",0,"1",-30699,-2930,-2930,"-2930"
2070,"2070",-2929,"-2929",-2929,-2929,-2929,-98,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:34:30.0",1,"0",-30698,-2929,-2929,"-2929"
2071,"2071",-2928,"-2928",-2928,-2928,-2928,-97,"2005-09-02 00:00:00.0",NULL,"2000-01-01 00:34:31.0",0,"1",-30697,-2928,-2928,"-2928"
2072,"2072",-2927,"-2927",-2927,-2927,-2927,-96,"2005-09-03 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-30696,-2927,-2927,"-2927"
2073,"2073",-2926,"-2926",-2926,-2926,-2926,-95,"2005-09-04 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:34:33.0",0,"1",-30695,-2926,-2926,"-2926"
2074,"2074",-2925,"-2925",-2925,-2925,-2925,-94,"2005-09-05 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:34:34.0",1,NULL,-30694,-2925,-2925,"-2925"
2075,"2075",-2924,"-2924",-2924,-2924,-2924,-93,"2005-09-06 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:34:35.0",0,"1",NULL,-2924,-2924,"-2924"
2076,"2076",-2923,"-2923",-2923,-2923,-2923,-92,"2005-09-07 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:34:36.0",1,"0",-30692,NULL,-2923,"-2923"
2077,"2077",-2922,"-2922",-2922,-2922,-2922,-91,"2005-09-08 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:34:37.0",0,"1",-30691,-2922,NULL,"-2922"
2078,"2078",-2921,"-2921",-2921,-2921,-2921,-90,"2005-09-09 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 00:34:38.0",1,"0",-30690,-2921,-2921,NULL
2079,"2079",-2920,"-2920",-2920,-2920,-2920,-89,"2005-09-10 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 00:34:39.0",0,"1",-30689,-2920,-2920,"-2920"
2080,"2080",NULL,"-2919",-2919,-2919,-2919,-88,"2005-09-11 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 00:34:40.0",1,"0",-30688,-2919,-2919,"-2919"
2081,"2081",-2918,NULL,-2918,-2918,-2918,-87,"2005-09-12 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:34:41.0",0,"1",-30687,-2918,-2918,"-2918"
2082,"2082",-2917,"-2917",NULL,-2917,-2917,-86,"2005-09-13 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:34:42.0",1,"0",-30686,-2917,-2917,"-2917"
2083,"2083",-2916,"-2916",-2916,NULL,-2916,-85,"2005-09-14 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:34:43.0",0,"1",-30685,-2916,-2916,"-2916"
2084,"2084",-2915,"-2915",-2915,-2915,NULL,-84,"2005-09-15 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:34:44.0",1,"0",-30684,-2915,-2915,"-2915"
2085,"2085",-2914,"-2914",-2914,-2914,-2914,NULL,"2005-09-16 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:34:45.0",0,"1",-30683,-2914,-2914,"-2914"
2086,"2086",-2913,"-2913",-2913,-2913,-2913,-82,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:34:46.0",1,"0",-30682,-2913,-2913,"-2913"
2087,"2087",-2912,"-2912",-2912,-2912,-2912,-81,"2005-09-18 00:00:00.0",NULL,"2000-01-01 00:34:47.0",0,"1",-30681,-2912,-2912,"-2912"
2088,"2088",-2911,"-2911",-2911,-2911,-2911,-80,"2005-09-19 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-30680,-2911,-2911,"-2911"
2089,"2089",-2910,"-2910",-2910,-2910,-2910,-79,"2005-09-20 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:34:49.0",0,"1",-30679,-2910,-2910,"-2910"
2090,"2090",-2909,"-2909",-2909,-2909,-2909,-78,"2005-09-21 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:34:50.0",1,NULL,-30678,-2909,-2909,"-2909"
2091,"2091",-2908,"-2908",-2908,-2908,-2908,-77,"2005-09-22 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:34:51.0",0,"1",NULL,-2908,-2908,"-2908"
